n_features,features,rows_train,rows_test,r2_log,rmse_log,r2_level,mae_level,alpha,error
7,"LAND_SF, LIVING_AREA, TT_RMS, RES_FLOOR, NUM_PARKING, median_hh_income, INT_COND",16000,4000,0.32995069004681077,0.5897727388953913,-0.8326991830435326,1030670.7105017276,1.0,
3,"LIVING_AREA, RES_FLOOR, NUM_PARKING",16000,4000,0.32994861253472196,0.5897736532005228,-0.29131302410779414,972586.1828719234,1.0,
6,"LAND_SF, TT_RMS, RES_FLOOR, NUM_PARKING, neighborhood_walkability, INT_COND",16000,4000,0.3296386977820125,0.5899100296256858,-0.08741396646941002,971134.6924045482,1.0,
2,"RES_FLOOR, neighborhood_walkability",16000,4000,0.3295695821076925,0.5899404393304856,0.09529904543067136,975195.0192707995,1.0,
2,"RES_FLOOR, median_hh_income",16000,4000,0.3294802436670137,0.5899797443812926,0.10182499007437074,973730.1553509937,1.0,
6,"LAND_SF, LIVING_AREA, BED_RMS, RES_FLOOR, median_hh_income, emp_dist_m",16000,4000,0.32934483001096915,0.5900393155425102,-0.30286419786640706,982251.5915365805,1.0,
5,"TT_RMS, RES_FLOOR, NUM_PARKING, neighborhood_walkability, emp_dist_m",16000,4000,0.32929893809710475,0.5900595029439094,-0.0020688164416806654,959771.7073756029,1.0,
5,"YR_BUILT, LAND_SF, LIVING_AREA, RES_FLOOR, INT_COND",16000,4000,0.32845496983512923,0.5904306332131098,-0.44486513471088673,998646.5265148564,1.0,
7,"LAND_SF, BED_RMS, TT_RMS, RES_FLOOR, NUM_PARKING, median_hh_income, INT_COND",16000,4000,0.32838556826042864,0.5904611417830582,-0.23351937627703778,988204.1270615823,1.0,
6,"YR_BUILT, BED_RMS, TT_RMS, RES_FLOOR, neighborhood_walkability, emp_dist_m",16000,4000,0.3283182721407061,0.5904907233007232,-0.09709820616051501,965766.5720360742,1.0,
4,"LAND_SF, RES_FLOOR, median_hh_income, INT_COND",16000,4000,0.32825673339446126,0.5905177727387224,0.18544206244270434,950386.8088495388,1.0,
3,"LIVING_AREA, RES_FLOOR, neighborhood_walkability",16000,4000,0.32823683377319124,0.5905265193786875,-0.29995177993867905,972235.75765273,1.0,
8,"LAND_SF, TT_RMS, RES_FLOOR, NUM_PARKING, median_hh_income, neighborhood_walkability, emp_dist_m, INT_COND",16000,4000,0.32820902005771335,0.5905387443468079,0.3233723052486873,939368.4368102775,1.0,
6,"YR_BUILT, LAND_SF, RES_FLOOR, neighborhood_walkability, emp_dist_m, INT_COND",16000,4000,0.3281060792112971,0.5905839877568798,0.051210221993922,959615.7368994922,1.0,
7,"YR_BUILT, LAND_SF, LIVING_AREA, BED_RMS, RES_FLOOR, median_hh_income, INT_COND",16000,4000,0.3280812859757132,0.590594884084716,-0.27332924566071926,976213.9727506863,1.0,
7,"LIVING_AREA, BED_RMS, TT_RMS, NUM_PARKING, median_hh_income, emp_dist_m, INT_COND",16000,4000,0.32804695537064277,0.5906099716394454,-1.1033035603593944,1066847.6800988996,1.0,
6,"YR_BUILT, LAND_SF, TT_RMS, RES_FLOOR, median_hh_income, INT_COND",16000,4000,0.32794180212678536,0.5906561818065019,-0.10044367674273635,979543.092745262,1.0,
6,"YR_BUILT, LIVING_AREA, TT_RMS, NUM_PARKING, emp_dist_m, INT_COND",16000,4000,0.32791140678791664,0.590669538530569,-0.8339114322498378,1029951.8073624909,1.0,
5,"YR_BUILT, BED_RMS, RES_FLOOR, NUM_PARKING, emp_dist_m",16000,4000,0.32769755296710346,0.5907635044840449,0.36800776024904525,930681.9470898657,1.0,
7,"LAND_SF, LIVING_AREA, BED_RMS, RES_FLOOR, median_hh_income, neighborhood_walkability, INT_COND",16000,4000,0.32746865661940905,0.5908640634670679,-0.2644586516600078,970939.6417343508,1.0,
5,"YR_BUILT, BED_RMS, RES_FLOOR, neighborhood_walkability, emp_dist_m",16000,4000,0.3270409269836114,0.5910519282423531,0.35527383514136046,933086.0034255409,1.0,
5,"YR_BUILT, LIVING_AREA, RES_FLOOR, NUM_PARKING, emp_dist_m",16000,4000,0.3268894575566146,0.5911184413955407,-0.6153179602842367,1025829.6716385066,1.0,
7,"LAND_SF, LIVING_AREA, BED_RMS, TT_RMS, NUM_PARKING, emp_dist_m, INT_COND",16000,4000,0.326753996353754,0.5911779186892581,-2.096661375794799,1131187.6623755835,1.0,
6,"YR_BUILT, BED_RMS, TT_RMS, RES_FLOOR, NUM_PARKING, emp_dist_m",16000,4000,0.32669618415576795,0.591203300615789,-0.24888260669364914,990008.532251451,1.0,
6,"LIVING_AREA, TT_RMS, NUM_PARKING, neighborhood_walkability, emp_dist_m, INT_COND",16000,4000,0.32654258787666235,0.5912707303903179,-0.8351924132119659,1028743.4530633688,1.0,
6,"LAND_SF, TT_RMS, RES_FLOOR, median_hh_income, neighborhood_walkability, INT_COND",16000,4000,0.3265318461360236,0.591275445797256,-0.10557962843401669,979937.7276866464,1.0,
6,"YR_BUILT, LAND_SF, BED_RMS, RES_FLOOR, neighborhood_walkability, INT_COND",16000,4000,0.3263818215956247,0.5913412996070667,0.41205657470910706,932124.3860321802,1.0,
8,"YR_BUILT, LAND_SF, BED_RMS, RES_FLOOR, NUM_PARKING, neighborhood_walkability, emp_dist_m, INT_COND",16000,4000,0.3263098827184546,0.5913728748337819,0.15002404697974725,961967.075683817,1.0,
5,"LAND_SF, LIVING_AREA, RES_FLOOR, NUM_PARKING, INT_COND",16000,4000,0.32630503436463654,0.5913750028001149,-0.45617968441446055,1000941.8100633769,1.0,
5,"YR_BUILT, LIVING_AREA, BED_RMS, TT_RMS, RES_FLOOR",16000,4000,0.32616229407481345,0.591437648784413,-3.2766326465504054,1232216.8780122942,1.0,
7,"YR_BUILT, BED_RMS, TT_RMS, RES_FLOOR, NUM_PARKING, neighborhood_walkability, INT_COND",16000,4000,0.3261618884226851,0.5914378268079212,-0.1931883566725323,980687.5445712225,1.0,
5,"LAND_SF, LIVING_AREA, RES_FLOOR, neighborhood_walkability, INT_COND",16000,4000,0.32611354742379983,0.591459041237679,-0.46394140996257693,1000797.7970839505,1.0,
6,"LAND_SF, RES_FLOOR, NUM_PARKING, neighborhood_walkability, emp_dist_m, INT_COND",16000,4000,0.3259489796693743,0.5915312560330117,0.05021734817942358,960800.2669219683,1.0,
5,"TT_RMS, RES_FLOOR, NUM_PARKING, median_hh_income, emp_dist_m",16000,4000,0.3258749516992999,0.5915637377402968,-0.04820299803370265,964883.1230906926,1.0,
5,"LIVING_AREA, BED_RMS, TT_RMS, RES_FLOOR, neighborhood_walkability",16000,4000,0.32557276567122695,0.5916963112650614,-3.2789684332982505,1233560.190526606,1.0,
7,"LAND_SF, LIVING_AREA, BED_RMS, TT_RMS, median_hh_income, emp_dist_m, INT_COND",16000,4000,0.32553043162604056,0.5917148814710324,-1.2638506246786094,1083204.0407665232,1.0,
7,"LAND_SF, LIVING_AREA, BED_RMS, RES_FLOOR, NUM_PARKING, median_hh_income, INT_COND",16000,4000,0.32552093085950984,0.5917190489868166,-0.2551242817380772,970224.1012793415,1.0,
5,"TT_RMS, RES_FLOOR, median_hh_income, neighborhood_walkability, emp_dist_m",16000,4000,0.32534799878625886,0.5917949005946999,-0.04288127442470269,969865.3893864357,1.0,
5,"YR_BUILT, LIVING_AREA, RES_FLOOR, neighborhood_walkability, emp_dist_m",16000,4000,0.32520258574392746,0.5918586742589486,-0.6190562521357585,1025408.5014072508,1.0,
6,"YR_BUILT, LIVING_AREA, TT_RMS, median_hh_income, emp_dist_m, INT_COND",16000,4000,0.32511954857419534,0.5918950887118819,-0.8302005344243653,1026575.9540623693,1.0,
6,"YR_BUILT, LAND_SF, RES_FLOOR, median_hh_income, emp_dist_m, INT_COND",16000,4000,0.3249952503873046,0.5919495932533523,0.0526921325186932,961086.9089128319,1.0,
6,"YR_BUILT, BED_RMS, TT_RMS, RES_FLOOR, median_hh_income, emp_dist_m",16000,4000,0.32486537323925,0.5920065387987156,-0.09407257427320004,966102.1118727572,1.0,
6,"YR_BUILT, LAND_SF, BED_RMS, TT_RMS, emp_dist_m, INT_COND",16000,4000,0.3246704275718384,0.5920920038121575,-1.1911028381321374,1066117.9042978212,1.0,
6,"YR_BUILT, LIVING_AREA, BED_RMS, neighborhood_walkability, emp_dist_m, INT_COND",16000,4000,0.3246405852951765,0.5921050857049946,-0.278499238244736,975935.8336712003,1.0,
7,"YR_BUILT, BED_RMS, TT_RMS, RES_FLOOR, median_hh_income, neighborhood_walkability, INT_COND",16000,4000,0.32459080132883744,0.5921269087489955,-0.0709325787677979,958778.4669372261,1.0,
4,"LAND_SF, LIVING_AREA, BED_RMS, RES_FLOOR",16000,4000,0.3245690752760334,0.5921364322179227,-0.8301087222650585,1018790.6207702826,1.0,
6,"LAND_SF, TT_RMS, RES_FLOOR, NUM_PARKING, median_hh_income, INT_COND",16000,4000,0.3244712240300438,0.5921793227543175,-0.08725190224727886,973556.1403961197,1.0,
3,"LIVING_AREA, emp_dist_m, INT_COND",16000,4000,0.3244604769629348,0.5921840332609878,-0.34656560505868783,943179.3462154724,1.0,
6,"YR_BUILT, LAND_SF, BED_RMS, RES_FLOOR, NUM_PARKING, INT_COND",16000,4000,0.32445087256009597,0.5921882428990628,0.42685116219270114,930051.3956053719,1.0,
9,"YR_BUILT, LAND_SF, LIVING_AREA, BED_RMS, TT_RMS, RES_FLOOR, NUM_PARKING, neighborhood_walkability, INT_COND",16000,4000,0.3243145230081099,0.5922480020819761,-0.20342699158922972,978355.7381595835,1.0,
4,"YR_BUILT, RES_FLOOR, NUM_PARKING, INT_COND",16000,4000,0.3240894060800925,0.5923466529723125,0.049072110430850024,966661.5257636176,1.0,
6,"BED_RMS, TT_RMS, RES_FLOOR, NUM_PARKING, neighborhood_walkability, emp_dist_m",16000,4000,0.3238318402022158,0.5924595035143903,-0.23478361558830674,988255.3104007847,1.0,
5,"YR_BUILT, BED_RMS, RES_FLOOR, median_hh_income, emp_dist_m",16000,4000,0.3236661622039442,0.592532082717623,0.358775927590539,933923.8009308305,1.0,
3,"LIVING_AREA, TT_RMS, emp_dist_m",16000,4000,0.3235318041773275,0.5925909349319104,-3.0924374772882306,1214178.8242584486,1.0,
6,"LIVING_AREA, TT_RMS, median_hh_income, neighborhood_walkability, emp_dist_m, INT_COND",16000,4000,0.3233930033989517,0.5926517270465692,-0.8334559913839459,1027016.9355165093,1.0,
6,"LAND_SF, BED_RMS, TT_RMS, neighborhood_walkability, emp_dist_m, INT_COND",16000,4000,0.32316703118444,0.5927506852630061,-1.1162362143735174,1060854.2827343012,1.0,
6,"LAND_SF, BED_RMS, RES_FLOOR, NUM_PARKING, neighborhood_walkability, INT_COND",16000,4000,0.32314627986672495,0.5927597718944819,0.40786256100391105,933019.4501453977,1.0,
8,"YR_BUILT, LAND_SF, BED_RMS, RES_FLOOR, median_hh_income, neighborhood_walkability, emp_dist_m, INT_COND",16000,4000,0.32300857430245156,0.5928200671733235,0.14627199824090753,963374.0028150716,1.0,
8,"YR_BUILT, LAND_SF, BED_RMS, RES_FLOOR, NUM_PARKING, median_hh_income, emp_dist_m, INT_COND",16000,4000,0.32299528559496404,0.5928258853960573,0.1515994187220875,963316.0030820762,1.0,
9,"YR_BUILT, LAND_SF, LIVING_AREA, BED_RMS, TT_RMS, RES_FLOOR, median_hh_income, neighborhood_walkability, INT_COND",16000,4000,0.3228526528324206,0.5928883310029948,-0.2050426143501045,978117.4558202627,1.0,
6,"LAND_SF, RES_FLOOR, NUM_PARKING, median_hh_income, emp_dist_m, INT_COND",16000,4000,0.3228414924935743,0.5928932167988532,0.05166247627384746,962163.8940503795,1.0,
5,"BED_RMS, RES_FLOOR, NUM_PARKING, neighborhood_walkability, emp_dist_m",16000,4000,0.322757651873263,0.5929299194290245,0.3506325490687283,934703.8891269598,1.0,
3,"LIVING_AREA, RES_FLOOR, median_hh_income",16000,4000,0.3226788955013846,0.5929643942753214,-0.3033630266716054,976939.490643351,1.0,
6,"YR_BUILT, LIVING_AREA, BED_RMS, NUM_PARKING, emp_dist_m, INT_COND",16000,4000,0.3225557093171265,0.5930183138267171,-0.2605384494803564,971639.6351473498,1.0,
5,"LIVING_AREA, RES_FLOOR, NUM_PARKING, neighborhood_walkability, emp_dist_m",16000,4000,0.3221914994917878,0.5931777026339496,-0.623075014009983,1027452.8980158843,1.0,
9,"YR_BUILT, LIVING_AREA, BED_RMS, TT_RMS, RES_FLOOR, NUM_PARKING, median_hh_income, neighborhood_walkability, INT_COND",16000,4000,0.32201817769845364,0.5932535382509025,0.08519508511892049,938183.4253341639,1.0,
6,"BED_RMS, TT_RMS, RES_FLOOR, median_hh_income, neighborhood_walkability, emp_dist_m",16000,4000,0.32175260826903873,0.5933697173084945,-0.08915503277651915,964877.3298629891,1.0,
7,"YR_BUILT, BED_RMS, TT_RMS, RES_FLOOR, NUM_PARKING, median_hh_income, INT_COND",16000,4000,0.32171200108902276,0.5933874797876311,-0.1869818485343988,981343.5220785991,1.0,
8,"YR_BUILT, TT_RMS, RES_FLOOR, NUM_PARKING, median_hh_income, neighborhood_walkability, emp_dist_m, INT_COND",16000,4000,0.32166481026786997,0.5934081214291156,0.2724440420796398,946418.8817754454,1.0,
4,"LAND_SF, LIVING_AREA, TT_RMS, RES_FLOOR",16000,4000,0.32151637712768466,0.5934730425877449,-1.5189855737933007,1118048.9635289533,1.0,
6,"YR_BUILT, TT_RMS, RES_FLOOR, NUM_PARKING, neighborhood_walkability, INT_COND",16000,4000,0.32143018140120316,0.5935107393085883,0.18278114443783688,952418.7625785103,1.0,
5,"YR_BUILT, LIVING_AREA, RES_FLOOR, median_hh_income, emp_dist_m",16000,4000,0.3213861037090179,0.5935300152608529,-0.6174975025395282,1026790.6950508736,1.0,
10,"YR_BUILT, LAND_SF, LIVING_AREA, TT_RMS, RES_FLOOR, NUM_PARKING, median_hh_income, neighborhood_walkability, emp_dist_m, INT_COND",16000,4000,0.32137132571701754,0.5935364777972924,0.5108341957106188,909454.5296100765,1.0,
6,"YR_BUILT, LAND_SF, BED_RMS, RES_FLOOR, median_hh_income, INT_COND",16000,4000,0.32126356946179335,0.5935835983596434,0.41677759812799753,933435.1996851065,1.0,
4,"YR_BUILT, LAND_SF, RES_FLOOR, emp_dist_m",16000,4000,0.3212539325785485,0.5935878122748479,0.08811535000462556,962005.1662000491,1.0,
6,"LIVING_AREA, TT_RMS, NUM_PARKING, median_hh_income, emp_dist_m, INT_COND",16000,4000,0.32117845435045056,0.5936208155679504,-0.8351885845628004,1030590.2290332996,1.0,
6,"YR_BUILT, LAND_SF, LIVING_AREA, TT_RMS, emp_dist_m, INT_COND",16000,4000,0.32105526820016306,0.5936746754860847,-0.8233869761016208,1019413.7132461675,1.0,
7,"BED_RMS, TT_RMS, RES_FLOOR, NUM_PARKING, median_hh_income, neighborhood_walkability, INT_COND",16000,4000,0.32103204838877064,0.5936848271932033,-0.17713099473913507,978654.6404521164,1.0,
4,"LAND_SF, BED_RMS, TT_RMS, RES_FLOOR",16000,4000,0.32094293438697963,0.5937237862447952,-2.489716195847711,1153582.6008139662,1.0,
6,"LIVING_AREA, BED_RMS, NUM_PARKING, neighborhood_walkability, emp_dist_m, INT_COND",16000,4000,0.32093452743927375,0.5937274614803731,-0.2762065704528949,975247.2336810278,1.0,
8,"LAND_SF, BED_RMS, RES_FLOOR, NUM_PARKING, median_hh_income, neighborhood_walkability, emp_dist_m, INT_COND",16000,4000,0.3207289558289105,0.5938173234152473,0.1447430563795069,963747.8203459901,1.0,
5,"LIVING_AREA, BED_RMS, TT_RMS, RES_FLOOR, NUM_PARKING",16000,4000,0.3206948816444041,0.59383221701882,-3.2758189738829753,1231677.9656928412,1.0,
5,"LAND_SF, LIVING_AREA, RES_FLOOR, median_hh_income, INT_COND",16000,4000,0.3206467811978574,0.5938532407741426,-0.45932751835155394,1002211.0455138423,1.0,
5,"LIVING_AREA, BED_RMS, TT_RMS, RES_FLOOR, median_hh_income",16000,4000,0.32042965188284744,0.5939481344484059,-3.279456307577476,1235501.7363306675,1.0,
9,"LAND_SF, LIVING_AREA, BED_RMS, TT_RMS, RES_FLOOR, NUM_PARKING, median_hh_income, neighborhood_walkability, INT_COND",16000,4000,0.3204153154504765,0.5939543994748128,-0.19352272132246418,978122.3369020004,1.0,
6,"BED_RMS, TT_RMS, RES_FLOOR, NUM_PARKING, median_hh_income, emp_dist_m",16000,4000,0.3203812618897822,0.5939692806289036,-0.22720132982054908,988190.3971647171,1.0,
9,"YR_BUILT, LAND_SF, LIVING_AREA, BED_RMS, TT_RMS, RES_FLOOR, NUM_PARKING, median_hh_income, INT_COND",16000,4000,0.320280851767788,0.5940131569391442,-0.2467770343210649,983836.7594674318,1.0,
5,"YR_BUILT, LAND_SF, TT_RMS, emp_dist_m, INT_COND",16000,4000,0.3198365259503255,0.5942072755418928,-0.052469094744566735,958090.5582114623,1.0,
4,"YR_BUILT, RES_FLOOR, neighborhood_walkability, INT_COND",16000,4000,0.31981819726400096,0.5942152816799833,0.04535429218552367,965456.6720204409,1.0,
6,"LAND_SF, LIVING_AREA, TT_RMS, neighborhood_walkability, emp_dist_m, INT_COND",16000,4000,0.3197938148417786,0.5942259319781769,-0.8263275924764963,1019992.9338108955,1.0,
5,"YR_BUILT, LAND_SF, LIVING_AREA, RES_FLOOR, emp_dist_m",16000,4000,0.3196308138971937,0.5942971262633086,-0.5794523978303452,1020422.186384588,1.0,
6,"LAND_SF, BED_RMS, RES_FLOOR, median_hh_income, neighborhood_walkability, INT_COND",16000,4000,0.3196012505044331,0.5943100378184366,0.39813490313346256,936328.8104694188,1.0,
6,"LAND_SF, RES_FLOOR, median_hh_income, neighborhood_walkability, emp_dist_m, INT_COND",16000,4000,0.3195791937116774,0.5943196707484732,0.048615497327122004,961760.6573593026,1.0,
5,"BED_RMS, RES_FLOOR, NUM_PARKING, median_hh_income, emp_dist_m",16000,4000,0.31938622874178835,0.5944039382683282,0.3540507298119516,935505.4060561614,1.0,
6,"LAND_SF, BED_RMS, TT_RMS, NUM_PARKING, emp_dist_m, INT_COND",16000,4000,0.31938092883381286,0.5944062525618183,-1.353421866884621,1070845.8280966894,1.0,
6,"YR_BUILT, LIVING_AREA, BED_RMS, median_hh_income, emp_dist_m, INT_COND",16000,4000,0.3193256733871025,0.5944303802404456,-0.2761100690191074,977423.3403411587,1.0,
10,"YR_BUILT, LAND_SF, BED_RMS, TT_RMS, RES_FLOOR, NUM_PARKING, median_hh_income, neighborhood_walkability, emp_dist_m, INT_COND",16000,4000,0.31925128588085694,0.5944628605205615,0.49483731871222447,902121.5600920956,1.0,
5,"LIVING_AREA, RES_FLOOR, NUM_PARKING, median_hh_income, emp_dist_m",16000,4000,0.31837835910507084,0.5948438794559352,-0.6216229860958737,1028755.2580112364,1.0,
5,"BED_RMS, RES_FLOOR, median_hh_income, neighborhood_walkability, emp_dist_m",16000,4000,0.3183685348461145,0.5948481662030854,0.3416714855297317,937966.4090516192,1.0,
6,"YR_BUILT, TT_RMS, RES_FLOOR, median_hh_income, neighborhood_walkability, INT_COND",16000,4000,0.31823061036773115,0.5949083453301927,0.1481987637430039,961761.3139400561,1.0,
6,"LAND_SF, BED_RMS, TT_RMS, median_hh_income, emp_dist_m, INT_COND",16000,4000,0.31815375309201155,0.5949418770103178,-1.0751808511788905,1060114.6581980523,1.0,
6,"LAND_SF, BED_RMS, RES_FLOOR, NUM_PARKING, median_hh_income, INT_COND",16000,4000,0.31803136938108634,0.5949952672930388,0.4125767678874289,934395.1631676748,1.0,
3,"BED_RMS, TT_RMS, RES_FLOOR",16000,4000,0.3178471687151023,0.5950756163882123,-2.533753578207979,1138462.556636995,1.0,
4,"LAND_SF, RES_FLOOR, NUM_PARKING, emp_dist_m",16000,4000,0.31747683843294794,0.5952371231719169,0.08565096256937577,964430.0710767377,1.0,
4,"RES_FLOOR, NUM_PARKING, neighborhood_walkability, INT_COND",16000,4000,0.3174616044678614,0.5952437660021277,0.0432505113874696,967150.2357316307,1.0,
6,"LIVING_AREA, BED_RMS, median_hh_income, neighborhood_walkability, emp_dist_m, INT_COND",16000,4000,0.3173467652452604,0.5952938397098497,-0.2913111297826809,980918.7252173244,1.0,
8,"YR_BUILT, LAND_SF, LIVING_AREA, RES_FLOOR, NUM_PARKING, neighborhood_walkability, emp_dist_m, INT_COND",16000,4000,0.31711934384105045,0.5953929905528249,-0.6780444690444349,1031624.9530468838,1.0,
6,"LAND_SF, LIVING_AREA, TT_RMS, NUM_PARKING, emp_dist_m, INT_COND",16000,4000,0.3170379583203464,0.5954284688786895,-0.8432624971514531,1034669.3477516152,1.0,
6,"YR_BUILT, RES_FLOOR, NUM_PARKING, neighborhood_walkability, emp_dist_m, INT_COND",16000,4000,0.3166565622950186,0.5955947023891663,0.020904334140992242,964020.6150160618,1.0,
5,"LAND_SF, TT_RMS, neighborhood_walkability, emp_dist_m, INT_COND",16000,4000,0.31664654775865864,0.5955990666536203,-0.05967421424782304,958097.9737267711,1.0,
5,"LAND_SF, LIVING_AREA, RES_FLOOR, NUM_PARKING, emp_dist_m",16000,4000,0.3165468536371744,0.5956425109063879,-0.584937474670054,1022527.9303907778,1.0,
6,"YR_BUILT, TT_RMS, RES_FLOOR, NUM_PARKING, median_hh_income, INT_COND",16000,4000,0.3163502278225008,0.5957281863270004,0.14954989113777117,958015.0500072237,1.0,
5,"LIVING_AREA, RES_FLOOR, median_hh_income, neighborhood_walkability, emp_dist_m",16000,4000,0.3163304193802021,0.595736816741584,-0.6252085884184,1028503.7268140209,1.0,
6,"YR_BUILT, BED_RMS, TT_RMS, neighborhood_walkability, emp_dist_m, INT_COND",16000,4000,0.31602866927318485,0.5958682719226989,-0.8429555074159694,1045459.81127942,1.0,
6,"YR_BUILT, LAND_SF, LIVING_AREA, BED_RMS, emp_dist_m, INT_COND",16000,4000,0.31595774546276534,0.5958991651421588,-0.23779840942174957,955836.6899810388,1.0,
6,"LIVING_AREA, BED_RMS, NUM_PARKING, median_hh_income, emp_dist_m, INT_COND",16000,4000,0.31562295717939215,0.5960449716717008,-0.2735408749327468,976756.0940326821,1.0,
10,"YR_BUILT, LAND_SF, LIVING_AREA, BED_RMS, RES_FLOOR, NUM_PARKING, median_hh_income, neighborhood_walkability, emp_dist_m, INT_COND",16000,4000,0.3156012532038309,0.5960544229259985,0.35891586645188644,930729.5215659902,1.0,
8,"YR_BUILT, LIVING_AREA, BED_RMS, TT_RMS, NUM_PARKING, neighborhood_walkability, emp_dist_m, INT_COND",16000,4000,0.31531870440479026,0.5961774484893706,0.08535381905086958,936664.5267191632,1.0,
4,"YR_BUILT, RES_FLOOR, median_hh_income, INT_COND",16000,4000,0.3152581728908821,0.5962038014262575,0.04608975195684528,967748.9230614927,1.0,
8,"YR_BUILT, LAND_SF, LIVING_AREA, TT_RMS, RES_FLOOR, NUM_PARKING, neighborhood_walkability, INT_COND",16000,4000,0.31512688444980863,0.5962609550226416,-0.39742456738834075,1007274.5780542556,1.0,
8,"YR_BUILT, LAND_SF, LIVING_AREA, BED_RMS, TT_RMS, neighborhood_walkability, emp_dist_m, INT_COND",16000,4000,0.3151026138247325,0.5962715201167801,-0.8091095331488012,1028655.7428628295,1.0,
5,"LAND_SF, LIVING_AREA, RES_FLOOR, neighborhood_walkability, emp_dist_m",16000,4000,0.3150402213852369,0.5962986789206097,-0.5892846101041296,1022406.1029875742,1.0,
6,"TT_RMS, RES_FLOOR, NUM_PARKING, median_hh_income, neighborhood_walkability, INT_COND",16000,4000,0.31483290627886906,0.5963889122271853,0.24285943856100178,948707.2883550024,1.0,
4,"YR_BUILT, LIVING_AREA, emp_dist_m, INT_COND",16000,4000,0.31477949936165617,0.5964121552235999,-0.6228343267415621,1017612.5822257111,1.0,
