TOTAL_VALUE,LU,LIVING_AREA,LAND_SF,GROSS_AREA,INT_COND,OVERALL_COND,RES_FLOOR,YR_BUILT,BLDG_TYPE,neighborhood_walkability,emp_dist_m,median_hh_income,neighborhood_name
502500.0,R1,1715.0,7000.0,2718.0,A - Average,A - Average,2.0,1958.0,CL - Colonial,54.62,8346.536991024423,93225.0,Hyde Park
389000.0,R2,2336.4,4154.0,4362.0,F - Fair,A - Average,2.0,1900.0,CV - Conventional,74.65,8252.276231380603,93225.0,Hyde Park
505400.0,R1,1000.0,5206.0,2032.0,G - Good,A - Average,1.0,1958.0,RN - Ranch,69.38,7699.690914438557,93225.0,Hyde Park
514100.0,R1,2379.2,4620.0,4378.0,A - Average,A - Average,2.0,1929.0,CL - Colonial,64.52,6479.085767403083,115906.0,Dorchester
800800.0,R1,1564.0,6510.0,2692.0,A - Average,A - Average,2.0,1910.0,CL - Colonial,65.07,6753.531155920379,165000.0,West Roxbury
1510900.0,CM,2839.0,9565.0,3239.0,G - Good,G - Good,3.0,1901.0,FS - Free Standing,78.68,3833.815097247711,75366.0,Brighton
509600.0,R1,1224.0,5000.0,2184.0,A - Average,A - Average,1.5,1950.0,CP - Cape,72.52,7967.534059503047,93225.0,Hyde Park
997300.0,R2,5160.0,6780.0,9121.200000000012,G - Good,A - Average,3.0,1900.0,CV - Conventional,65.08,8559.177865596746,93225.0,Hyde Park
970000.0,R3,3501.0,6000.0,5090.0,A - Average,A - Average,3.0,1905.0,DK - Decker,73.12,6614.108080379618,115906.0,Dorchester
575400.0,R2,2029.0,6250.0,3401.0,A - Average,A - Average,1.5,1900.0,CV - Conventional,66.22,9873.04894239153,111910.0,Hyde Park
1303200.0,R3,2658.0,1111.0,3522.0,A - Average,A - Average,3.0,1900.0,RE - Row End,85.34,433.7012541211197,48022.0,Mission Hill
943900.0,R3,3084.0,5637.0,5140.0,G - Good,A - Average,2.0,1905.0,CV - Conventional,66.47,6990.704866653974,115906.0,Dorchester
581700.0,R1,1620.0,4680.0,2494.0,A - Average,A - Average,2.0,1935.0,CL - Colonial,68.24,6781.002835835704,115906.0,Dorchester
528700.0,R1,1356.6,3740.0,3080.0,A - Average,A - Average,1.0,1935.0,CP - Cape,67.16,6827.047988130161,115906.0,Dorchester
608400.0,R1,1350.0,4000.0,2621.0,A - Average,A - Average,2.0,1934.0,CL - Colonial,40.07,7249.9651509013265,154528.0,West Roxbury
1356700.0,CM,2800.0,5342.0,3200.0,G - Good,A - Average,3.0,1900.0,FS - Free Standing,86.02,5682.633839236227,155192.0,Roslindale
599800.0,R2,2055.6,4600.0,3626.0,A - Average,A - Average,2.0,1920.0,CV - Conventional,61.91,9451.607684587596,106111.0,Hyde Park
621600.0,R1,2070.0,10300.0,3237.0,A - Average,A - Average,2.0,1902.0,CL - Colonial,60.13,8100.128805595797,93225.0,Hyde Park
537300.0,R1,2004.1,5511.0,2340.0,A - Average,G - Good,1.0,1987.0,RR - Raised Ranch,49.13,6904.873041042302,48667.0,Mattapan
698600.0,R2,2240.0,3724.0,3708.0,A - Average,A - Average,2.0,1910.0,TF - Two Fam Stack,65.13,6515.061020828023,48667.0,Mattapan
761500.0,R1,1959.8,6772.0,3153.0,A - Average,A - Average,2.0,1900.0,CL - Colonial,52.63,8345.094341899312,107986.0,West Roxbury
597100.0,R1,1330.0,4006.0,2863.0,A - Average,A - Average,1.0,1925.0,CP - Cape,57.23,7645.719635855044,154528.0,West Roxbury
918200.0,R3,3854.0,4000.0,5698.0,A - Average,A - Average,3.0,1925.0,CV - Conventional,69.42,6333.997249863829,132719.0,Roslindale
732500.0,R1,1834.0,5775.0,3152.0,A - Average,A - Average,2.0,1920.0,CL - Colonial,57.82,6871.287331973512,147500.0,Roslindale
430200.0,R1,1108.8,3825.0,2524.0,A - Average,A - Average,1.0,1958.0,CP - Cape,49.44,6176.536256948536,93452.0,Mattapan
498300.0,R1,1346.4,7500.0,2391.0,A - Average,A - Average,1.5,1963.0,CP - Cape,53.01,7320.790271984129,94794.0,Hyde Park
608800.0,R2,2100.0,6264.0,3500.0,A - Average,A - Average,2.0,1914.0,TF - Two Fam Stack,51.1,7372.447022185568,94794.0,Hyde Park
700800.0,R3,3204.0,2064.0,4950.0,A - Average,A - Average,3.0,1905.0,DK - Decker,73.64,4861.261655043388,59757.0,Dorchester
759200.0,R2,3297.6,4839.0,5882.0,A - Average,A - Average,2.0,1900.0,CV - Conventional,61.71,3568.8976873029096,51926.0,Dorchester
948100.0,R3,3861.6,11000.0,6288.0,A - Average,A - Average,2.5,1900.0,CV - Conventional,73.07,2712.1362550107656,60720.0,Roxbury
546000.0,R1,1996.8,4204.0,3328.0,P - Poor,F - Fair,2.0,1900.0,CL - Colonial,85.46,1081.2766654329005,89253.0,Mission Hill
901300.0,R3,4197.0,6633.0,6028.0,A - Average,A - Average,3.0,1905.0,DK - Decker,71.39,6345.696326868847,46379.0,Mattapan
1006400.0,R3,3609.0,3783.0,5490.0,A - Average,A - Average,3.0,1910.0,DK - Decker,61.13,4731.771489755984,79464.0,Roslindale
790300.0,R1,1642.2,2509.0,3018.0,G - Good,G - Good,1.5,1850.0,CV - Conventional,54.98,6946.110351940293,140153.0,Dorchester
423300.0,R1,952.0,1209.0,1572.0,A - Average,A - Average,2.0,1966.0,RM - Row Middle,63.4,6306.87387602291,70139.0,Roslindale
481900.0,R1,1080.0,1366.0,1584.0,A - Average,A - Average,2.0,1988.0,RM - Row Middle,52.03,5069.121304101187,79464.0,Roslindale
560500.0,R1,1274.0,5750.0,1930.0,G - Good,A - Average,2.0,1960.0,CL - Colonial,68.4,7300.369250846919,48667.0,Mattapan
648500.0,R2,2112.0,4746.0,3506.0,A - Average,A - Average,2.0,1900.0,TF - Two Fam Stack,49.92,6944.452294973123,48667.0,Mattapan
1002500.0,R1,1836.0,7321.0,2874.0,G - Good,G - Good,2.0,1991.0,CL - Colonial,53.05,5146.027516851691,155192.0,Roslindale
576900.0,R1,1443.0,4400.0,2337.0,A - Average,A - Average,2.0,1915.0,CL - Colonial,60.94,9113.89466173383,107986.0,West Roxbury
796600.0,R1,2112.0,9434.0,3588.0,G - Good,G - Good,2.0,1998.0,CL - Colonial,63.09,9705.122239606204,111910.0,Hyde Park
636500.0,R2,2231.0,3064.0,3932.0,A - Average,A - Average,2.0,1895.0,CV - Conventional,67.67,1939.642444740037,75708.0,Roxbury
1226500.0,CM,2614.0,1678.0,2614.0,G - Good,G - Good,3.0,1899.0,LR - Low Rise,70.44,1484.5999467209826,73375.0,Roxbury
537200.0,R1,2000.2,4800.0,3489.0,A - Average,A - Average,2.0,1905.0,CL - Colonial,78.65,8229.629986205888,93225.0,Hyde Park
536600.0,R1,1814.0,4943.0,2860.0,A - Average,A - Average,2.0,1910.0,CL - Colonial,65.2,8573.367348391732,93225.0,Hyde Park
731900.0,R2,2608.6,5146.0,3984.0,G - Good,G - Good,2.5,1900.0,CV - Conventional,69.85,4528.357899781203,74160.0,Dorchester
1448600.0,R3,3414.6,4559.0,5481.0,A - Average,A - Average,2.5,1913.0,CV - Conventional,79.14,2917.8820698627537,78778.0,Allston
775200.0,R2,1758.0,9140.0,3225.0,A - Average,A - Average,2.0,1900.0,CV - Conventional,64.7,5985.5652692734575,70139.0,Roslindale
871600.0,R1,1864.0,3630.0,3085.0,G - Good,G - Good,2.0,1905.0,CL - Colonial,66.91,7316.700848363988,135450.0,Dorchester
710200.0,R1,1107.4,5021.0,2167.0,G - Good,A - Average,1.5,1920.0,CP - Cape,73.16,6850.707286851715,147500.0,Roslindale
745400.0,R2,3021.9,2845.0,4743.0,A - Average,A - Average,2.5,1900.0,CV - Conventional,69.85,6155.713168790373,66944.0,Dorchester
711000.0,R1,1132.0,1213.0,1858.0,F - Fair,A - Average,2.0,1890.0,RM - Row Middle,83.97,1999.144267987779,167250.0,South Boston
684000.0,R1,1832.0,4000.0,2996.0,A - Average,A - Average,2.0,1935.0,CV - Conventional,65.34,7032.282847781645,147500.0,Roslindale
542600.0,R1,1672.8,4800.0,2894.0,A - Average,A - Average,2.0,1899.0,CL - Colonial,73.21,8148.117523947895,93225.0,Hyde Park
987800.0,R1,2496.0,4488.0,4516.0,G - Good,G - Good,2.0,1890.0,CL - Colonial,76.45,5805.187042828519,107273.0,Dorchester
690000.0,R2,2331.0,7160.0,3654.0,A - Average,G - Good,2.0,1945.0,TF - Two Fam Stack,57.77,7318.679777064318,48667.0,Mattapan
1463200.0,R2,2986.0,6435.0,4683.0,A - Average,A - Average,2.0,1925.0,TF - Two Fam Stack,74.99,1992.7113653664485,163713.0,Jamaica Plain
1836900.0,R1,4054.1,11998.0,6321.0,A - Average,A - Average,2.5,1910.0,VT - Victorian,73.47,2098.4272577813827,163713.0,Jamaica Plain
7861516.000000009,CM,6328.0,2688.0,6328.0,A - Average,A - Average,4.0,1999.0,RM - Row Middle,85.42,371.6501910244908,159141.0,Back Bay
553700.0,R1,2268.8,9718.0,4128.0,A - Average,A - Average,2.0,1925.0,CL - Colonial,68.08,6357.763160649251,85344.0,Dorchester
931200.0,R3,3657.4,4479.0,6337.0,A - Average,A - Average,2.0,1885.0,CL - Colonial,79.68,2623.81734383337,58000.0,Roxbury
514500.0,R1,1476.0,3361.0,2715.0,A - Average,A - Average,2.0,1913.0,CL - Colonial,54.45,6668.135350932202,48667.0,Mattapan
639300.0,R1,1591.0,4753.0,2502.0,A - Average,A - Average,2.0,1960.0,CL - Colonial,67.82,5137.292682112454,116793.0,Brighton
502000.0,R1,1032.0,4082.0,2430.0,A - Average,A - Average,1.0,1899.0,CP - Cape,77.21,5944.122021965157,70139.0,Roslindale
1280500.0,R1,2783.05,5503.0,3235.0,A - Average,A - Average,1.0,1950.0,SL - Split Level,76.37,1850.613671252066,163713.0,Jamaica Plain
746600.0,R2,2278.4,2600.0,3888.0,A - Average,A - Average,2.0,1920.0,DX - Duplex,74.29,4076.6286724177176,79000.0,Brighton
778800.0,R1,1504.8,1320.0,1938.0,A - Average,A - Average,2.0,1890.0,CL - Colonial,81.98,1712.5816093050703,186174.0,South Boston
583600.0,R1,1260.0,5000.0,2770.0,A - Average,A - Average,1.0,1928.0,BW - Bungalow,53.6,7462.265609276452,154528.0,West Roxbury
820900.0,R1,1800.0,5000.0,2957.0,G - Good,G - Good,2.0,1938.0,CL - Colonial,73.52,6207.177904893082,154528.0,West Roxbury
447500.0,R1,1652.0,4800.0,2719.0,A - Average,A - Average,2.0,1905.0,CL - Colonial,51.81,6712.194600175805,48667.0,Mattapan
440200.0,R1,1568.0,3200.0,2597.0,A - Average,A - Average,2.0,1940.0,CL - Colonial,46.67,6757.530528247618,48667.0,Mattapan
474700.0,R1,2156.8,6447.0,4661.0,A - Average,A - Average,1.0,1935.0,BW - Bungalow,56.63,6591.125221089701,48667.0,Mattapan
538700.0,R1,1736.0,9450.0,3742.0,A - Average,A - Average,2.0,1870.0,CL - Colonial,55.51,9832.408043285908,111910.0,Hyde Park
905600.0,R1,2481.2,3870.0,4233.0,G - Good,G - Good,2.0,1885.0,CL - Colonial,67.59,1940.244822030916,75708.0,Roxbury
875200.0,R2,2456.0,4750.0,3948.0,A - Average,A - Average,2.0,1935.0,TF - Two Fam Stack,55.49,6654.65996901374,154528.0,West Roxbury
475000.0,R1,1341.6,5588.0,2398.0,A - Average,A - Average,2.0,1900.0,CL - Colonial,64.46,8665.675197088436,93225.0,Hyde Park
590200.0,R1,1326.0,4755.0,2295.0,A - Average,A - Average,2.0,1963.0,CL - Colonial,55.39,8233.53238257325,93225.0,Hyde Park
640100.0,R2,2199.0,4140.0,3674.0,A - Average,A - Average,2.0,1900.0,CV - Conventional,78.68,5434.008672752606,62368.0,Dorchester
2322900.0,R3,4482.0,3230.0,6464.0,G - Good,G - Good,3.0,1900.0,SD - Semi-Det,88.76,499.0730849886852,66042.0,Mission Hill
3344400.0,CM,7498.0,11503.0,7498.0,G - Good,G - Good,3.0,2003.0,TH - Town House,57.44,5217.464948864383,140000.0,West Roxbury
612200.0,R1,1094.0,4750.0,2384.0,A - Average,A - Average,1.0,1954.0,RN - Ranch,72.78,6133.743712432595,154528.0,West Roxbury
579000.0,R2,2172.0,5310.0,3520.0,A - Average,A - Average,2.0,1945.0,TF - Two Fam Stack,46.66,7173.200071643096,48667.0,Mattapan
653300.0,R1,1344.0,4770.0,2150.0,A - Average,A - Average,2.0,1928.0,CL - Colonial,52.37,6523.377896718021,154528.0,West Roxbury
828900.0,R1,1784.0,7900.0,3041.0,G - Good,G - Good,2.0,1928.0,CL - Colonial,51.42,7373.391859912048,154528.0,West Roxbury
891300.0,R1,1636.2,2800.0,2826.0,G - Good,A - Average,2.0,1897.0,CL - Colonial,86.86,1297.8730498744883,34792.0,Jamaica Plain
1105100.0,R2,3276.0,3711.0,4416.0,G - Good,A - Average,3.0,1900.0,DX - Duplex,87.81,1119.917237934995,34792.0,Jamaica Plain
462000.0,R2,2714.4,3200.0,4306.0,G - Good,G - Good,2.5,1900.0,CV - Conventional,87.86,1391.758894547163,34792.0,Jamaica Plain
1260200.0,R1,2047.5,1800.0,3720.0,G - Good,G - Good,2.5,1890.0,SD - Semi-Det,78.92,1834.2402107649427,186174.0,South Boston
807700.0,R1,1612.0,5007.0,2518.0,G - Good,G - Good,2.0,1998.0,CL - Colonial,70.72,5754.619422471984,97540.0,Roslindale
759700.0,R2,2236.0,5000.0,3606.0,G - Good,A - Average,2.0,1925.0,TF - Two Fam Stack,68.23,6366.579194311386,70139.0,Roslindale
582200.0,R2,2558.0,3801.0,4155.0,A - Average,A - Average,2.0,1905.0,CV - Conventional,80.02,6178.270477906974,126250.0,Roslindale
904200.0,R3,4472.4,4171.0,6959.0,A - Average,A - Average,2.5,1890.0,CV - Conventional,49.69,3598.580591856689,51926.0,Dorchester
949500.0,R3,4514.0,2595.0,6380.0,A - Average,A - Average,3.0,1905.0,DK - Decker,67.41,3486.077087405046,64492.0,Roxbury
642500.0,R2,1708.0,5459.0,2939.0,A - Average,A - Average,2.0,1945.0,TF - Two Fam Stack,52.92,7330.069008802113,85000.0,Roslindale
589900.0,R2,1828.0,5274.0,2742.0,G - Good,A - Average,2.0,1947.0,TF - Two Fam Stack,42.23,7557.662023184017,85000.0,Roslindale
592300.0,R1,1856.0,5153.0,3095.0,A - Average,A - Average,2.0,1935.0,CL - Colonial,63.84,6899.61947829298,115906.0,Dorchester
757900.0,R2,3290.4,5250.0,5712.0,A - Average,A - Average,2.0,1935.0,CV - Conventional,63.84,6870.92132325971,115906.0,Dorchester
783900.0,R1,2406.0,3520.0,3784.0,A - Average,A - Average,2.5,1897.0,CL - Colonial,67.88,7364.539558018917,135450.0,Dorchester
1348800.0,R2,2568.0,3736.0,4032.0,A - Average,A - Average,2.0,1905.0,TF - Two Fam Stack,78.45,490.2134761076802,48022.0,Mission Hill
630700.0,R2,3368.0,5500.0,5568.0,A - Average,A - Average,2.5,1900.0,CV - Conventional,70.1,2592.282736322786,70341.0,Roxbury
1016400.0,R1,2088.0,4880.0,3162.0,G - Good,G - Good,3.0,1920.0,CL - Colonial,67.78,6675.637636071374,147500.0,Roslindale
909600.0,R1,2028.0,4000.0,3147.0,G - Good,G - Good,2.0,1938.0,CL - Colonial,50.7,7744.634236703962,154528.0,West Roxbury
1217800.0,R3,3753.0,5971.0,5220.0,A - Average,A - Average,3.0,1905.0,DK - Decker,77.82,4644.841768187584,62717.0,Dorchester
640700.0,R2,2688.0,3938.0,4736.0,A - Average,A - Average,2.0,1910.0,CV - Conventional,75.14,4778.637726036601,89265.0,Dorchester
791800.0,R1,1736.0,5800.0,2937.0,A - Average,A - Average,2.0,1940.0,CL - Colonial,70.76,6298.188700679594,154464.0,West Roxbury
841900.0,R1,1590.0,6100.0,2430.0,A - Average,A - Average,2.0,1965.0,CL - Colonial,54.41,5953.00069621746,140000.0,West Roxbury
858100.0,R3,4104.0,4858.0,5904.0,A - Average,A - Average,3.0,1905.0,DK - Decker,62.31,6420.703359841009,85344.0,Dorchester
391400.0,R1,1478.75,3373.0,1696.0,G - Good,G - Good,2.0,2003.0,SD - Semi-Det,78.21,1118.7913490073856,89253.0,Mission Hill
791400.0,R2,3086.7,3454.0,4776.0,A - Average,A - Average,2.5,1900.0,CV - Conventional,74.02,6135.581181319586,66944.0,Dorchester
791800.0,R1,1596.0,5643.0,2795.0,A - Average,A - Average,2.0,1940.0,CL - Colonial,74.09,6345.137153560841,154464.0,West Roxbury
674500.0,R1,1149.2,7050.0,2173.0,A - Average,A - Average,1.5,1920.0,CL - Colonial,61.15,6993.189610417468,147500.0,Roslindale
1239600.0,R2,3539.6,8524.0,6383.0,G - Good,G - Good,2.5,1890.0,CV - Conventional,77.31,6740.203755287648,77224.0,Dorchester
638000.0,R1,2169.0,3600.0,3307.0,G - Good,A - Average,2.0,1905.0,CL - Colonial,79.8,5320.526677306071,62368.0,Dorchester
589800.0,R1,1555.2,8033.0,3008.0,A - Average,A - Average,2.0,1910.0,CL - Colonial,78.52,5548.388438671784,62368.0,Dorchester
469900.0,R1,1468.8,3600.0,2736.0,G - Good,G - Good,1.5,1960.0,CP - Cape,57.64,6907.268339170858,93452.0,Mattapan
707800.0,R2,2938.0,3665.0,5105.0,A - Average,A - Average,2.0,1890.0,CV - Conventional,82.31,4970.527965828931,59757.0,Dorchester
1082300.0,R1,1984.0,6048.0,3112.0,G - Good,G - Good,2.0,1938.0,CL - Colonial,53.97,5825.59545863985,140000.0,West Roxbury
1304600.0,R2,2972.0,5000.0,4950.0,A - Average,A - Average,2.0,1930.0,TF - Two Fam Stack,76.83,1528.5229260881451,82568.0,Jamaica Plain
770700.0,R1,2059.7,1330.0,3250.0,F - Fair,F - Fair,2.5,1890.0,SD - Semi-Det,81.02,1949.1497502741595,84176.0,South Boston
1253800.0,R1,1859.0,1979.0,3098.0,G - Good,G - Good,2.0,1890.0,SD - Semi-Det,74.01,1816.7258723909035,186174.0,South Boston
774100.0,R2,3726.8,4050.0,5756.0,G - Good,A - Average,2.5,1890.0,CV - Conventional,71.82,5246.059750667388,59757.0,Dorchester
896800.0,R1,3169.2,5167.0,5083.0,A - Average,A - Average,2.5,1920.0,CL - Colonial,76.62,6284.598905229862,66944.0,Dorchester
709200.0,R2,3129.0,5000.0,5365.0,A - Average,A - Average,2.0,1896.0,CV - Conventional,70.82,5806.891212341814,107273.0,Dorchester
1741200.0,R3,3926.0,3506.0,5268.0,G - Good,G - Good,3.0,1900.0,DK - Decker,72.59,3831.3097678914296,97877.0,Brighton
1046500.0,R2,2500.0,4325.0,4284.0,A - Average,A - Average,2.0,1920.0,TF - Two Fam Stack,76.13,3729.4492240782856,97877.0,Brighton
559600.0,R1,1487.5,6056.0,3033.0,A - Average,A - Average,1.5,1950.0,CL - Colonial,65.28,7891.687522312879,93225.0,Hyde Park
516300.0,R1,1530.0,5252.0,2824.0,A - Average,A - Average,1.5,1938.0,CP - Cape,77.99,7963.498090107088,93225.0,Hyde Park
1304800.0,R2,2520.0,7317.0,4212.0,A - Average,A - Average,2.0,1910.0,TF - Two Fam Stack,75.95,3372.119122328309,81853.0,Allston
631100.0,R3,4209.0,4588.0,5900.0,F - Fair,A - Average,3.0,1925.0,RE - Row End,74.18,2628.161536600766,58000.0,Roxbury
1421400.0,R3,3879.0,4150.0,4194.0,A - Average,A - Average,3.0,1900.0,DK - Decker,77.84,846.9107820095759,89253.0,Mission Hill
784100.0,R2,3691.2,4000.0,5640.0,A - Average,A - Average,2.5,1875.0,CV - Conventional,83.75,5239.483914431997,59757.0,Dorchester
1376700.0,R3,3867.0,3672.0,5912.0,G - Good,A - Average,3.0,1900.0,DK - Decker,79.6,3829.1355555950418,67594.0,Dorchester
1353700.0,R1,2350.0,6656.0,4207.0,A - Average,A - Average,2.0,1870.0,CL - Colonial,82.37,2737.0648416527342,247533.0,Jamaica Plain
1552800.0,R1,2714.4,5092.0,4566.0,G - Good,A - Average,2.0,1911.0,CL - Colonial,53.49,2985.2703675474368,247533.0,Jamaica Plain
952400.0,R2,3326.4,4514.0,5370.0,G - Good,G - Good,2.5,1920.0,CV - Conventional,64.52,6502.540059882443,115906.0,Dorchester
681400.0,R1,1320.0,2000.0,2012.0,G - Good,G - Good,2.0,1870.0,CL - Colonial,79.8,5304.124635493395,62368.0,Dorchester
1295100.0,R3,4092.0,4895.0,6062.0,G - Good,G - Good,3.0,1905.0,DK - Decker,64.52,6465.091543368685,115906.0,Dorchester
723900.0,R3,4194.0,2640.0,5894.0,A - Average,A - Average,3.0,1905.0,DK - Decker,76.13,3056.3840141837786,44963.0,Roxbury
457900.0,R1,1596.0,2500.0,2700.0,A - Average,A - Average,2.0,1910.0,CL - Colonial,75.58,2298.905764394151,41474.0,Roxbury
874400.0,R2,2504.0,5000.0,3967.0,A - Average,A - Average,2.0,1934.0,TF - Two Fam Stack,72.62,6431.766919288693,154464.0,West Roxbury
715300.0,R1,1606.0,5313.0,2714.0,A - Average,A - Average,2.0,1912.0,CL - Colonial,79.7,6418.060926058659,154464.0,West Roxbury
1214700.0,R2,2824.0,15550.0,5032.0,A - Average,A - Average,2.0,1920.0,TF - Two Fam Stack,67.44,6520.026166027581,154464.0,West Roxbury
674000.0,R1,1698.6,4305.0,3050.0,A - Average,A - Average,2.0,1890.0,CL - Colonial,72.05,6310.963314523046,132719.0,Roslindale
900300.0,R3,2200.0,1600.0,3360.0,A - Average,A - Average,3.0,1910.0,RM - Row Middle,89.98,2433.604720786532,74704.0,East Boston
854700.0,R3,2200.0,1600.0,3340.0,A - Average,A - Average,3.0,1920.0,RM - Row Middle,89.98,2422.4602216568787,74704.0,East Boston
871100.0,R1,1832.8,6300.0,3188.0,A - Average,A - Average,2.0,1887.0,CL - Colonial,74.76,6208.963910593428,66944.0,Dorchester
894600.0,R3,3897.0,3962.0,5809.0,A - Average,A - Average,3.0,1906.0,CV - Conventional,75.73,5113.818350953774,59757.0,Dorchester
963400.0,R1,2329.4,3300.0,4001.0,A - Average,A - Average,2.0,1900.0,CL - Colonial,74.26,3952.90149284089,67594.0,Dorchester
835000.0,R2,3102.0,5150.0,4821.0,A - Average,A - Average,2.0,1935.0,TF - Two Fam Stack,70.97,6916.435847006947,132719.0,Roslindale
397700.0,R1,1152.0,2565.0,2944.0,A - Average,A - Average,1.0,1920.0,CP - Cape,50.52,9010.722137929224,96761.0,West Roxbury
7861516.000000009,CM,7534.999999999956,26906.579999999958,9121.200000000012,A - Average,A - Average,2.0,1999.0,LR - Low Rise,47.67,9006.325378217594,96761.0,West Roxbury
706000.0,R2,2529.0,3149.0,4062.0,A - Average,A - Average,2.0,1900.0,CV - Conventional,78.18,3660.1235125228905,129732.0,Dorchester
961500.0,R2,1920.0,2584.0,3120.0,A - Average,A - Average,2.0,1930.0,TF - Two Fam Stack,71.46,3826.04073769046,97877.0,Brighton
937800.0,R1,2481.6,3924.0,3993.0,A - Average,A - Average,2.5,1925.0,CL - Colonial,70.61,3766.361024497965,97877.0,Brighton
758500.0,R1,1497.6,5252.0,2560.0,G - Good,G - Good,2.0,1945.0,CL - Colonial,77.99,7976.726489603176,93225.0,Hyde Park
4507500.0,CM,3589.0,2576.0,3589.0,G - Good,A - Average,4.0,1999.0,RM - Row Middle,86.84,656.0929790483991,180313.0,Back Bay
734200.0,R2,3054.2,7040.0,4567.0,A - Average,A - Average,2.5,1928.0,CV - Conventional,74.99,2663.030817621932,58000.0,Roxbury
1331000.0,CM,4451.0,5990.0,4451.0,G - Good,G - Good,2.0,1890.0,FS - Free Standing,75.47,5457.836614423073,107273.0,Dorchester
980600.0,R1,2419.2,8290.0,4032.0,G - Good,G - Good,2.0,2006.0,CL - Colonial,66.23,6525.721344478316,132719.0,Roslindale
471400.0,R1,1092.2,4965.0,1975.0,A - Average,A - Average,1.5,1941.0,CP - Cape,39.71,7681.507507972953,85000.0,Hyde Park
543900.0,R1,1262.0,4984.0,2073.0,A - Average,A - Average,2.0,1925.0,CL - Colonial,57.84,6639.253551001928,85344.0,Dorchester
326900.0,R1,1228.0,1520.0,1837.0,A - Average,A - Average,2.0,1890.0,RM - Row Middle,80.96,5477.583436084167,62368.0,Dorchester
628700.0,R2,2152.0,1784.0,3480.0,A - Average,A - Average,2.0,1900.0,CV - Conventional,83.09,1209.506442228354,73375.0,Roxbury
1034000.0,R2,2176.0,6540.0,3576.0,A - Average,A - Average,2.0,1900.0,TF - Two Fam Stack,69.08,4098.755829947795,79000.0,Brighton
784200.0,R2,3238.0,3435.0,5003.0,A - Average,A - Average,2.5,1910.0,CV - Conventional,71.59,4896.906931557667,59757.0,Dorchester
860000.0,R1,2434.5,4000.0,3991.0,G - Good,A - Average,2.5,1900.0,CL - Colonial,73.11,5319.210942390513,59757.0,Dorchester
844600.0,R3,3402.0,2090.0,4986.0,A - Average,A - Average,3.0,1905.0,DK - Decker,57.67,6591.024571646624,85344.0,Dorchester
5381800.0,CM,6440.4,4931.0,6582.0,A - Average,A - Average,3.0,1999.0,LR - Low Rise,77.55,1726.058528221218,186174.0,South Boston
917400.0,R1,1318.0,1200.0,2083.0,G - Good,G - Good,2.5,1892.0,SD - Semi-Det,81.37,1964.980289346033,84176.0,South Boston
888200.0,R2,3024.0,7300.0,5174.0,A - Average,A - Average,2.5,1900.0,CV - Conventional,76.41,3159.3720474725,44963.0,Roxbury
516100.0,R1,1306.0,4375.0,2074.0,A - Average,A - Average,2.0,1900.0,CL - Colonial,66.87,6380.29009121036,132719.0,Roslindale
609800.0,R1,1703.2,3658.0,2946.0,A - Average,A - Average,2.0,1920.0,CL - Colonial,70.68,6313.52833941659,132719.0,Roslindale
